movie_id,title,overview,poster_path,rating,genres
1249385,Ghost Game,"As part of an internet challenge to live undetected in a stranger’s home, a daring couple target an infamous haunted house and endure a series of chilling incidents as they witness a family descending into madness.",https://image.tmdb.org/t/p/w500//kxxWBEn7qTN2xumSferCHbDudcT.jpg,3.778,"Horror, Thriller"
359246,Hell House LLC,"Five years after an unexplained malfunction causes the death of 15 tour-goers and staff on the opening night of a Halloween haunted house tour, a documentary crew travels back to the scene of the tragedy to find out what really happened.",https://image.tmdb.org/t/p/w500//cWVsgCuLaPub8wD5cMBVIxFZaVc.jpg,6.5,"Horror, Mystery, Thriller"
1357633,Solo Leveling -ReAwakening-,"Over a decade after 'gates' connecting worlds appeared, awakening 'hunters' with superpowers, weakest hunter Sung Jinwoo encounters a double dungeon and accepts a mysterious quest, becoming the only one able to level up, changing his fate. A catch-up recap of the first season coupled with an exclusive sneak peek of the first two episodes of the highly anticipated second season in one momentous theatrical fan experience.",https://image.tmdb.org/t/p/w500//dblIFen0bNZAq8icJXHwrjfymDW.jpg,7.049,"Action, Adventure, Fantasy, Animation"
980477,Ne Zha 2,"Following the Tribulation, although the souls of Ne Zha and Ao Bing were preserved, their physical bodies will soon be destroyed. Tai Yi Zhen Ren plans to use the Seven Colored Lotus to reshape their physical forms, but encounters numerous difficulties. What will become of Ne Zha and Ao Bing?",https://image.tmdb.org/t/p/w500//5lUmWTGkEcYnXujixXn31o9q2T0.jpg,7.9,"Animation, Fantasy, Adventure"
238,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",https://image.tmdb.org/t/p/w500//3bhkrj58Vtu7enYsRolD1fZdja1.jpg,8.687,"Drama, Crime"
10676,Halloween III: Season of the Witch,"A terrified toy salesman is mysteriously attacked, and at the hospital, babbles and clutches the year's most popular Halloween costume, an eerie pumpkin mask. Suddenly, Doctor Daniel Challis finds himself thrust into a terrifying nightmare.",https://image.tmdb.org/t/p/w500//WABfdeaThFYXCySGIOvRNv2sSW.jpg,5.215,"Horror, Science Fiction"
1243186,Demise,"After the ultimate betrayal by her husband, a woman gets a deadly taste for revenge in a tense and explosive tale of desire, obsession and vengeance.",https://image.tmdb.org/t/p/w500//3RFkqeMh0lsoBdlsHNmJ2I0uec8.jpg,4.6,Thriller
19053,Valley Girl,"Julie, a girl from the valley, meets Randy, a punk from the city. They are from different worlds and find love. Somehow they need to stay together in spite of her trendy, shallow friends.",https://image.tmdb.org/t/p/w500//mQSrU9jerYSIOWeLBqFA1gcUU59.jpg,6.01,"Comedy, Romance"
385687,Fast X,"Over many missions and against impossible odds, Dom Toretto and his family have outsmarted, out-nerved and outdriven every foe in their path. Now, they confront the most lethal opponent they've ever faced: A terrifying threat emerging from the shadows of the past who's fueled by blood revenge, and who is determined to shatter this family and destroy everything—and everyone—that Dom loves, forever.",https://image.tmdb.org/t/p/w500//fiVW06jE7z9YnO4trhaMEdclSiC.jpg,7.044,"Action, Crime, Thriller, Adventure, Mystery"
550,Fight Club,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",https://image.tmdb.org/t/p/w500//pB8BM7pdSp6B6Ih7QZ4DrQ3PmJK.jpg,8.439,Drama
1118031,Apocalypse Z: The Beginning of the End,"When a kind of rabies that transforms people into aggressive creatures spreads across the planet, Manel isolates himself at home with his cat, relying on his wits to survive; but soon they must go out in search of food, by land and by sea, dodging many dangers.",https://image.tmdb.org/t/p/w500//wIGJnIFQlESkC2rLpfA8EDHqk4g.jpg,6.716,"Drama, Action, Horror"
1016683,Semmelweis,"Set in 19th century Vienna, Ignac Semmelweis, a short-tempered but passionate doctor, delivers babies and carries out autopsies on a daily basis while looking for the cause of puerperal fever, the mysterious epidemic that decimates patients in the hospital.",https://image.tmdb.org/t/p/w500//ol6lDiWvWIDZsElj2sfBwQF9IBJ.jpg,7.2,"History, Drama"
993710,Back in Action,"Fifteen years after vanishing from the CIA to start a family, elite spies Matt and Emily jump back into the world of espionage when their cover is blown.",https://image.tmdb.org/t/p/w500//3L3l6LsiLGHkTG4RFB2aBA6BttB.jpg,6.459,"Action, Comedy"
839033,The Lord of the Rings: The War of the Rohirrim,"A sudden attack by Wulf, a clever and traitorous lord of Rohan seeking vengeance for the death of his father, forces Helm Hammerhand, the King of Rohan, and his people to make a daring last stand in the ancient stronghold of the Hornburg.",https://image.tmdb.org/t/p/w500//cXzCOx1hUuU9CfmiEv6rXjb6EqU.jpg,6.669,"Animation, Fantasy, Adventure, Action"
1013601,The Alto Knights,"Two of New York's most notorious organized crime bosses, Frank Costello and Vito Genovese, vie for control of the city's streets. Once the best of friends, petty jealousies and a series of betrayals place them on a deadly collision course that will reshape the Mafia (and America) forever.",https://image.tmdb.org/t/p/w500//95KmR0xNuZZ6DNESDwLKWGIBvMg.jpg,6.081,"Crime, Drama, History"
220882,London Fields,"Clairvoyant femme fatale, Nicola Six has been living with a dark premonition of her impending death by murder. She begins a tangled love affair with three uniquely different men — one of whom she knows will be her murderer.",https://image.tmdb.org/t/p/w500//7OfQVm5GexlAREp8FoR4ILxp35T.jpg,5.076,"Crime, Thriller"
259872,Skin. Like. Sun.,"Real-life young couple Wim and Floor spend an afternoon in the sunwashed rooms of a crumbling home in Belgium. In a unique twist, this artistic erotic documentary is edited in nearly real-time. In the slowness, we get the build, the sweetness, and the sexiness. Forget about fingersnapping fast editing. Slow is where it’s at.",https://image.tmdb.org/t/p/w500//uCkANtG6ezb7hjRKVudY3PUcbvn.jpg,5.713,Romance
24428,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",https://image.tmdb.org/t/p/w500//RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,7.742,"Science Fiction, Action, Adventure"
968171,Sex Education Mistresses,"An erotic comedy depicting the sex adventures of  young wives living in an apartment complex, that are not satisfied with just having sex with their husbands.",https://image.tmdb.org/t/p/w500//xghWMg0pkBOdLHCTESyeyHU68wl.jpg,5.9,Comedy
8587,The Lion King,"Young lion prince Simba, eager to one day become king of the Pride Lands, grows up under the watchful eye of his father Mufasa; all the while his villainous uncle Scar conspires to take the throne for himself. Amid betrayal and tragedy, Simba must confront his past and find his rightful place in the Circle of Life.",https://image.tmdb.org/t/p/w500//sKCr78MXSLixwmZ8DyJLrpMsd15.jpg,8.257,"Family, Animation, Drama"
603,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",https://image.tmdb.org/t/p/w500//dXNAPwY7VrqMAo51EKhhCJfaGb5.jpg,8.224,"Action, Science Fiction"
426063,Nosferatu,"A gothic tale of obsession between a haunted young woman and the terrifying vampire infatuated with her, causing untold horror in its wake.",https://image.tmdb.org/t/p/w500//5qGIxdEO841C0tdY8vOdLoRVrr0.jpg,6.701,"Horror, Fantasy"
979660,Freaky Tales,"In 1987 Oakland, a mysterious force guides The Town's underdogs in four interconnected tales: teen punks defend their turf against Nazi skinheads, a rap duo battles for hip-hop immortality, a weary henchman gets a shot at redemption, and an NBA All-Star settles the score.",https://image.tmdb.org/t/p/w500//lo5mfglsGeMYmAkSRXs9DATNJxk.jpg,6.867,"Action, Adventure, Comedy"
603692,John Wick: Chapter 4,"With the price on his head ever increasing, John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.",https://image.tmdb.org/t/p/w500//vZloFAK7NmvMGKE7VkF5UHaz0I.jpg,7.724,"Action, Thriller, Crime"
1062276,Dark Match,"A small-time wrestling company accepts a well-paying gig in a backwoods town only to learn, too late, that the community is run by a mysterious cult leader with devious plans for their match.",https://image.tmdb.org/t/p/w500//6E6fBED3ix7FmrWUWZdeYG4vqK8.jpg,5.143,"Action, Horror"
574475,Final Destination: Bloodlines,"Plagued by a violent recurring nightmare, college student Stefanie heads home to track down the one person who might be able to break the cycle and save her family from the grisly demise that inevitably awaits them all.",https://image.tmdb.org/t/p/w500//cAoktVUBhGyULRoxV6mZ2LB3x7I.jpg,0.0,"Horror, Mystery"
27205,Inception,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",https://image.tmdb.org/t/p/w500//ljsZTbVsrQSqZgWeep2B1QiDKuh.jpg,8.368,"Action, Science Fiction, Adventure"
942576,Buried in Barstow,"Follows Hazel King, a single mother determined to protect her daughter from the life she once had while defending and protecting those who can't protect themselves.",https://image.tmdb.org/t/p/w500//jROLolTGKmAAeiPndRO0DpiUWNy.jpg,7.1,"Thriller, Action, Drama, TV Movie"
1226406,Love Hurts,"A realtor is pulled back into the life he left behind after his former partner-in-crime resurfaces with an ominous message. With his crime-lord brother also on his trail, he must confront his past and the history he never fully buried.",https://image.tmdb.org/t/p/w500//skPPVeHoTTVVSJlb0Ib5vrqiuA4.jpg,5.9,"Action, Comedy, Romance"
4348,Pride & Prejudice,"A story of love and life among the landed English gentry during the Georgian era. Mr. Bennet is a gentleman living in Hertfordshire with his overbearing wife and five daughters, but if he dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.",https://image.tmdb.org/t/p/w500//sGjIvtVvTlWnia2zfJfHz81pZ9Q.jpg,8.066,"Drama, Romance"
